id,Degerlendirme Puani
1870,49.32657
1871,47.125793
1872,30.612942
1873,45.26039
1874,27.51199
1875,37.781513
1876,30.863508
1877,41.50259
1878,13.212645
1879,44.525543
1880,39.862976
1881,30.07664
1882,23.241302
1883,42.60738
1884,9.804148
1885,10.217753
1886,51.065712
1887,41.151413
1888,52.17467
1889,36.26605
1890,43.632214
1891,46.11084
1892,31.192581
1893,45.730263
1894,40.316677
1895,12.543807
1896,18.827007
1897,21.66411
1898,22.913612
1899,24.364542
1900,26.50087
1901,22.708609
1902,37.558807
1903,29.169264
1904,24.671804
1905,23.620058
1906,28.516518
1907,22.31968
1908,28.98104
1909,41.240433
1910,40.26206
1911,42.668663
1912,14.916678
1913,51.27778
1914,32.023712
1915,15.521969
1916,30.277071
1917,32.527283
1918,18.32971
1919,33.113968
1920,40.068165
1921,27.569897
1922,34.03484
1923,27.75416
1924,22.009054
1925,17.452469
1926,35.88222
1927,39.61277
1928,53.52519
1929,33.4246
1930,24.791605
1931,27.524908
1932,45.29952
1933,33.20499
1934,34.269936
1935,19.47
1936,50.01688
1937,39.817387
1938,36.784954
1939,27.898638
1940,29.037474
1941,12.153879
1942,13.187838
1943,31.03887
1944,20.340765
1945,25.708946
1946,35.431225
1947,28.168133
1948,14.293443
1949,13.98623
1950,26.533512
1951,41.65234
1952,13.219163
1953,23.170792
1954,12.243752
1955,27.004974
1956,46.18901
1957,36.62951
1958,36.623867
1959,11.351664
1960,40.98375
1961,30.29692
1962,25.59097
1963,21.272717
1964,30.801867
1965,52.85848
1966,35.902706
1967,22.414148
1968,18.407084
1969,30.10933
1970,28.544952
1971,39.196964
1972,40.53866
1973,33.369205
1974,31.333782
1975,39.736458
1976,18.328209
1977,25.555422
1978,43.94957
1979,15.272825
1980,35.63769
1981,35.837914
1982,50.454098
1983,30.595558
1984,28.882097
1985,46.21246
1986,44.553455
1987,23.707361
1988,48.703648
1989,21.31006
1990,54.642254
1991,17.109081
1992,18.65011
1993,34.5776
1994,10.450846
1995,14.592247
1996,34.090378
1997,13.369489
1998,25.613276
1999,29.628363
2000,27.30905
2001,11.735428
2002,12.3506975
2003,32.740936
2004,33.453037
2005,28.158636
2006,47.719654
2007,34.265278
2008,22.358994
2009,34.063614
2010,25.343588
2011,37.875694
2012,33.73024
2013,47.306442
2014,29.091398
2015,43.150246
2016,8.41209
2017,34.92399
2018,38.277122
2019,40.937195
2020,40.44981
2021,15.026242
2022,33.86356
2023,36.716328
2024,50.32264
2025,40.602303
2026,41.675945
2027,26.047531
2028,11.13705
2029,40.132896
2030,26.653086
2031,30.75964
2032,41.189228
2033,38.394432
2034,52.20114
2035,31.492357
2036,32.543133
2037,31.19346
2038,47.575333
2039,49.18734
2040,45.7136
2041,29.38118
2042,20.69586
2043,42.6693
2044,41.969997
2045,40.418705
2046,34.15989
2047,37.730328
2048,47.207306
2049,43.330906
2050,27.52802
2051,11.52839
2052,50.38278
2053,28.386194
2054,26.434174
2055,20.544376
2056,28.91821
2057,15.800331
2058,33.879955
2059,40.63058
2060,49.99749
2061,12.663414
2062,19.523796
2063,14.786298
2064,35.690823
2065,35.59255
2066,33.141006
2067,30.151617
2068,13.589141
2069,35.469074
2070,21.588434
2071,37.038475
2072,14.706271
2073,30.30122
2074,37.070175
2075,36.25521
2076,38.375626
2077,40.46415
2078,50.046192
2079,16.553232
2080,25.606342
2081,39.45471
2082,53.41416
2083,24.07047
2084,34.261528
2085,24.984129
2086,37.570225
2087,51.674946
2088,35.897785
2089,38.432858
2090,29.450808
2091,31.007269
2092,36.09829
2093,46.45645
2094,42.71024
2095,13.065244
2096,22.764189
2097,16.39576
2098,22.380903
2099,37.27764
2100,26.788708
2101,22.988407
2102,7.669883
2103,22.452936
2104,19.47628
2105,15.267206
2106,30.984015
2107,37.289814
2108,15.174817
2109,18.528673
2110,13.363056
2111,39.709778
2112,8.412636
2113,29.045006
2114,14.780358
2115,51.28714
2116,41.38373
2117,47.705727
2118,29.41694
2119,25.74573
2120,51.3928
2121,59.251766
2122,17.820389
2123,23.293068
2124,49.61276
2125,33.353
2126,27.190525
2127,49.02222
2128,17.132866
2129,50.191788
2130,30.254433
2131,57.50197
2132,42.97086
2133,51.935997
2134,37.514847
2135,46.929173
2136,33.306984
2137,16.20698
2138,31.064386
2139,16.314964
2140,21.146883
2141,35.387035
2142,46.957207
2143,17.631876
2144,31.657108
2145,23.609032
2146,33.71457
2147,16.405716
2148,23.63813
2149,29.578274
2150,10.294302
2151,56.263725
2152,12.896852
2153,56.61756
2154,31.468683
2155,54.411312
2156,23.17845
2157,26.047424
2158,34.9505
2159,32.189007
2160,35.54967
2161,22.294657
2162,33.33352
2163,44.68234
2164,48.872833
2165,26.554497
2166,54.401714
2167,31.833601
2168,22.461731
2169,35.866165
2170,26.778915
2171,50.553444
2172,19.323101
2173,39.73817
2174,38.759827
2175,14.046708
2176,35.48817
2177,13.929809
2178,14.785885
2179,32.050667
2180,15.170227
2181,28.569296
2182,32.030247
2183,28.124256
2184,54.728672
2185,36.733418
2186,33.660126
2187,37.83955
2188,28.207207
2189,32.163677
2190,37.73055
2191,51.311554
2192,43.08909
2193,18.905222
2194,44.829197
2195,52.058712
2196,45.002766
2197,37.346996
2198,19.487247
2199,26.825489
2200,21.567242
2201,29.826338
2202,50.20874
2203,33.84748
2204,29.601307
2205,24.545303
2206,35.84065
2207,54.47242
2208,35.8546
2209,36.918285
2210,24.307966
2211,31.004469
2212,33.122116
2213,34.61617
2214,28.21877
2215,30.835566
2216,44.186737
2217,16.395712
2218,37.58505
2219,31.725483
2220,9.095104
2221,14.57733
2222,48.532852
2223,16.113758
2224,12.301717
2225,40.301846
2226,51.704777
2227,26.81628
2228,46.360218
2229,49.119682
2230,25.451603
2231,42.06392
2232,8.871642
2233,21.893957
2234,36.59784
2235,12.207693
2236,40.733906
2237,14.186194
2238,38.443825
2239,23.935898
2240,44.840946
2241,32.77152
2242,44.734074
2243,49.89106
2244,50.572495
2245,43.451702
2246,21.355047
2247,15.672784
2248,34.961853
2249,49.66424
2250,38.052883
2251,33.29416
2252,10.44075
2253,30.697649
2254,53.048992
2255,20.830488
2256,16.712166
2257,27.050745
2258,36.16787
2259,17.097439
2260,50.41214
2261,46.796173
2262,37.002903
2263,35.84925
2264,25.306831
2265,20.266945
2266,29.412025
2267,38.24225
2268,36.47189
2269,38.983784
2270,21.544134
2271,27.340458
2272,28.96737
2273,16.958694
2274,30.219933
2275,22.941238
2276,32.355373
2277,34.18924
2278,34.63782
2279,35.821682
2280,22.30582
2281,15.783275
2282,13.575912
2283,34.246178
2284,37.737984
2285,15.207911
2286,43.40289
2287,41.76014
2288,24.956278
2289,28.716534
2290,13.347326
2291,22.472933
2292,27.733997
2293,37.477825
2294,13.293901
2295,25.863775
2296,39.344852
2297,34.78031
2298,29.625898
2299,53.945744
2300,28.297178
2301,35.365475
2302,37.08934
2303,19.71926
2304,28.609198
2305,28.492178
2306,26.133587
2307,16.680775
2308,15.816722
2309,36.503387
2310,32.54695
2311,33.99416
2312,18.632261
2313,38.53426
2314,39.538013
2315,30.419254
2316,18.983404
2317,19.339256
2318,28.534002
2319,47.903374
2320,24.660963
2321,29.306217
2322,14.123969
2323,12.244344
2324,39.20934
2325,38.007412
2326,17.424194
2327,46.877914
2328,30.333578
2329,29.147589
2330,49.666195
2331,19.102531
2332,46.78873
2333,19.741245
2334,34.92132
2335,5.197757
2336,24.397274
2337,23.663948
2338,28.195736
2339,24.542465
2340,21.489061
2341,20.279884
2342,29.802614
2343,21.380825
2344,15.152819
2345,16.722939
2346,33.511196
2347,48.922333
2348,24.220943
2349,44.79145
2350,35.028976
2351,16.327604
2352,14.964704
2353,27.35038
2354,30.190731
2355,28.583323
2356,26.611483
2357,45.33534
2358,13.862396
2359,36.18685
2360,21.040642
2361,29.94853
2362,34.950806
2363,29.980341
2364,53.17871
2365,41.20454
2366,49.54925
2367,32.34354
2368,38.79357
2369,41.065884
2370,51.953365
2371,44.31809
2372,41.26516
2373,45.001854
2374,10.062541
2375,19.67956
2376,45.69825
2377,12.794142
2378,31.486422
2379,39.487316
2380,27.28522
2381,41.834785
2382,27.950232
2383,23.016945
2384,44.144188
2385,34.82451
2386,36.068848
2387,14.794201
2388,33.208286
2389,46.136784
2390,35.756645
2391,18.252638
2392,49.80428
2393,8.415338
2394,20.494152
2395,9.892702
2396,39.223766
2397,34.097332
2398,25.09149
2399,29.123291
2400,35.07134
2401,46.782383
2402,51.023567
2403,53.262367
2404,36.96886
2405,33.727047
2406,18.311914
2407,50.49519
2408,24.10172
2409,12.461566
2410,37.717583
2411,33.47012
2412,30.724419
2413,22.612625
2414,31.761433
2415,20.447353
2416,24.83261
2417,52.435497
2418,20.633774
2419,51.942245
2420,36.923378
2421,18.407522
2422,53.735844
2423,14.551044
2424,37.440334
2425,29.925095
2426,25.627045
2427,27.766273
2428,21.539038
2429,51.178596
2430,37.91871
2431,27.667725
2432,40.379402
2433,24.540283
2434,17.64365
2435,22.269272
2436,42.574596
2437,31.998812
2438,13.447873
2439,10.878758
2440,14.421458
2441,21.66432
2442,18.480356
2443,20.907297
2444,20.393173
2445,15.945375
2446,30.092445
2447,27.839529
2448,23.077847
2449,14.968169
2450,13.09674
2451,48.829887
2452,34.7273
2453,37.467937
2454,42.074776
2455,18.372425
2456,46.214657
2457,22.461592
2458,25.546772
2459,18.307098
2460,11.691626
2461,22.175184
2462,12.147003
2463,43.022896
2464,37.594707
2465,41.96815
2466,10.249256
2467,25.790178
2468,9.790436
2469,25.39507
2470,33.280655
2471,34.64369
2472,35.75577
2473,21.457588
2474,21.70826
2475,15.235794
2476,50.748524
2477,30.632338
2478,29.187597
2479,39.11209
2480,42.477066
2481,46.855675
2482,51.673023
2483,56.653587
2484,8.304133
2485,39.286213
2486,37.031616
2487,19.32121
2488,22.6401
2489,19.454288
2490,46.49723
2491,31.796741
2492,49.881313
2493,24.566965
2494,19.534676
2495,31.717457
2496,53.734783
2497,14.752689
2498,10.321811
2499,18.83165
2500,45.806564
2501,47.4788
2502,34.698986
2503,30.484852
2504,31.978462
2505,27.268684
2506,28.384775
2507,30.410484
2508,42.691162
2509,40.867786
2510,45.865158
2511,24.783844
2512,29.846975
2513,47.257732
2514,22.613985
2515,21.301931
2516,14.802468
2517,41.932495
2518,24.108809
2519,48.428455
2520,12.638076
2521,14.5237875
2522,46.024025
2523,22.296644
2524,8.951246
2525,35.966686
2526,28.39907
2527,29.044254
2528,49.26625
2529,48.49459
2530,24.911493
2531,22.396248
2532,12.129251
2533,10.123361
2534,20.052017
2535,51.671223
2536,19.118958
2537,24.25123
2538,22.360971
2539,39.65551
2540,42.882275
2541,50.681396
2542,18.190813
2543,49.079327
2544,27.554657
2545,27.594002
2546,39.370365
2547,48.32301
2548,48.457455
2549,29.93779
2550,33.54408
2551,58.31653
2552,14.346019
2553,41.502728
2554,22.373268
2555,49.290806
2556,51.045223
2557,30.547657
2558,44.396835
2559,15.05678
2560,47.21339
2561,49.33748
2562,30.607964
2563,15.102679
2564,23.140959
2565,33.323326
2566,19.391785
2567,28.7507
2568,21.03836
2569,27.289513
2570,34.16229
2571,27.972538
2572,37.47502
2573,36.34265
2574,31.470419
2575,32.863148
2576,44.61751
2577,52.950096
2578,33.61716
2579,43.82036
2580,44.68571
2581,35.47787
2582,38.3204
2583,25.133326
2584,38.60319
2585,33.783607
2586,49.80726
2587,46.003914
2588,33.25879
2589,36.972725
2590,29.974989
2591,30.025469
2592,26.893465
2593,12.213708
2594,38.562096
2595,36.558067
2596,27.528301
2597,43.75864
2598,48.49921
2599,39.133606
2600,27.519957
2601,20.229727
2602,47.07257
2603,47.437992
2604,14.158009
2605,37.403976
2606,38.96933
2607,15.463236
2608,43.99618
2609,19.733124
2610,18.980572
2611,34.67881
2612,16.58678
2613,19.274433
2614,22.946238
2615,48.00352
2616,23.298939
2617,15.669246
2618,36.099842
2619,32.25887
2620,32.209953
2621,28.441748
2622,46.005825
2623,47.121506
2624,33.866543
2625,24.214428
2626,30.637754
2627,19.8361
2628,19.613514
2629,41.114574
2630,15.848512
2631,25.943819
2632,29.75637
2633,24.200026
2634,30.398653
2635,27.417557
2636,17.862253
2637,34.478745
2638,42.6887
2639,9.997035
2640,14.286156
2641,25.40072
2642,28.130138
2643,33.094276
2644,35.72088
2645,32.544773
2646,29.38152
2647,36.757603
2648,51.73744
2649,16.434229
2650,39.01191
2651,26.983667
2652,38.011547
2653,21.16855
2654,13.837665
2655,30.136541
2656,41.11445
2657,23.152395
2658,48.871555
2659,40.398117
2660,43.39258
2661,30.980457
2662,12.886194
2663,45.48147
2664,54.563175
2665,36.252686
2666,10.361239
2667,21.374302
2668,17.854368
2669,21.18666
2670,25.17168
2671,38.917137
2672,29.351175
2673,23.079046
2674,22.527191
2675,24.028143
2676,19.61886
2677,33.918545
2678,28.53977
2679,17.743057
2680,31.883612
2681,15.092516
2682,33.505447
2683,34.872784
2684,47.52663
2685,31.325386
2686,28.242188
2687,35.389942
2688,55.46251
2689,36.468796
2690,36.98953
2691,17.787632
2692,34.240067
2693,50.982864
2694,24.408163
2695,45.68921
2696,46.725838
2697,45.42073
2698,42.11215
2699,34.620964
2700,45.51417
2701,16.247925
2702,52.988308
2703,35.428497
2704,46.713684
2705,36.283203
2706,53.234043
2707,47.279907
2708,20.45352
2709,54.74953
2710,30.48261
2711,27.560015
2712,37.546276
2713,20.285866
2714,28.072876
2715,27.331608
2716,25.951725
2717,42.594826
2718,14.26831
2719,34.791073
2720,23.519054
2721,47.76693
2722,12.399126
2723,16.118038
2724,25.96271
2725,40.341072
2726,14.012723
2727,42.367546
2728,24.140806
2729,32.54555
2730,26.603586
2731,26.431004
2732,30.134497
2733,52.641586
2734,40.251423
2735,29.501257
2736,31.55387
2737,13.580786
2738,36.0657
2739,18.411985
2740,34.063892
2741,29.835625
2742,41.296795
2743,55.16229
2744,44.92733
2745,40.02959
2746,39.489037
2747,31.008066
2748,41.01591
2749,53.93065
2750,37.401604
2751,13.800829
2752,34.599567
2753,42.71449
2754,25.633848
2755,35.107616
2756,17.911549
2757,48.227013
2758,39.615738
2759,44.653214
2760,23.024195
2761,39.53328
2762,37.73806
2763,6.337069
2764,36.02306
2765,24.021263
2766,22.247292
2767,40.222786
2768,41.414917
2769,21.582489
2770,38.3047
2771,47.80427
2772,28.048052
2773,43.44888
2774,13.659678
2775,25.785097
2776,20.2342
2777,23.03208
2778,25.123842
2779,46.253353
2780,12.1086
2781,24.280453
2782,41.59908
2783,31.921322
2784,33.871872
2785,40.364456
2786,43.181202
2787,15.735544
2788,48.0475
2789,57.89477
2790,15.16342
2791,21.35043
2792,21.438017
2793,54.658882
2794,9.858709
2795,24.928862
2796,36.833893
2797,35.925476
2798,35.160927
2799,38.454712
2800,19.343037
2801,16.238913
2802,38.449814
2803,25.325123
2804,34.57789
2805,36.95378
2806,21.641502
2807,14.449868
2808,26.76509
2809,38.510475
2810,21.149374
2811,31.944624
2812,37.589844
2813,25.774517
2814,38.04651
2815,28.636026
2816,34.570885
2817,33.36511
2818,26.043394
2819,12.231241
2820,32.639523
2821,39.631916
2822,25.526184
2823,50.529247
2824,38.18454
2825,26.859035
2826,14.238245
2827,32.610634
2828,35.067604
2829,44.810947
2830,21.11057
2831,38.92601
2832,55.52145
2833,34.128227
2834,34.933205
2835,37.223324
2836,21.137213
2837,46.66077
2838,40.206722
2839,18.5445
2840,15.784417
2841,26.612047
2842,47.283962
2843,44.20586
2844,39.639374
2845,37.30241
2846,46.030144
2847,42.557735
2848,25.072939
2849,29.441904
2850,16.680935
2851,54.832043
2852,48.566875
2853,28.515524
2854,33.201916
2855,21.869665
2856,41.808765
2857,44.73576
2858,26.371216
2859,21.884298
2860,29.898472
2861,39.80127
2862,35.77574
2863,43.449413
2864,46.925926
2865,41.17687
2866,22.279144
2867,35.560493
2868,21.950724
2869,46.199726
2870,38.830944
2871,49.49354
2872,30.52167
2873,18.75748
2874,25.725777
2875,52.72835
2876,11.268435
2877,29.052975
2878,33.502895
2879,14.73983
2880,50.92433
2881,36.25212
2882,25.759056
2883,16.259268
2884,56.099976
2885,16.482584
2886,15.349518
2887,16.62447
2888,49.842834
2889,10.670253
2890,47.444862
2891,28.617556
2892,35.338844
2893,47.225826
2894,18.560314
2895,29.875513
2896,55.32782
2897,44.832943
2898,22.216988
2899,40.163334
2900,25.071674
2901,30.416296
2902,20.849733
2903,20.527056
2904,24.04174
2905,51.096985
2906,14.741775
2907,34.63889
2908,41.431503
2909,28.373386
2910,28.859726
2911,36.81225
2912,14.698462
2913,12.84875
2914,37.696465
2915,29.550447
2916,36.794487
2917,32.90081
2918,18.464024
2919,18.180618
2920,17.172321
2921,34.07725
2922,21.980951
2923,35.44091
2924,16.832388
2925,8.235958
2926,26.158815
2927,27.274544
2928,18.204971
2929,34.031902
2930,38.53106
2931,53.262733
2932,26.212376
2933,50.567932
2934,24.848145
2935,22.670343
2936,24.270514
2937,28.806969
2938,15.347378
2939,29.309536
2940,41.91309
2941,39.95598
2942,53.132214
2943,20.348576
2944,13.298193
2945,8.71869
2946,23.663378
2947,11.063335
2948,15.509329
2949,18.90185
2950,26.613552
2951,27.287106
2952,27.80707
2953,11.953231
2954,37.18951
2955,42.264744
2956,31.860094
2957,29.55132
2958,19.60142
2959,35.661488
2960,10.150851
2961,33.29878
2962,48.34259
2963,26.540545
2964,16.240452
2965,26.8165
2966,40.565243
2967,22.762062
2968,34.338852
2969,21.020496
2970,32.5363
2971,30.578083
2972,23.147774
2973,29.035404
2974,33.56621
2975,14.685188
2976,26.916204
2977,25.46566
2978,33.80176
2979,50.09417
2980,20.165873
2981,46.970737
2982,27.954744
2983,32.345303
2984,30.122164
2985,41.94912
2986,21.470295
2987,29.864363
2988,45.688858
2989,49.694122
2990,19.794687
2991,38.25721
2992,36.33262
2993,28.523216
2994,44.24617
2995,43.88632
2996,28.960613
2997,25.058722
2998,21.35162
2999,42.036175
3000,53.182316
3001,35.072117
3002,46.932
3003,18.388813
3004,48.1899
3005,14.244086
3006,26.654142
3007,42.079723
3008,50.756893
3009,53.71784
3010,27.919188
3011,39.497986
3012,35.051105
3013,35.806404
3014,22.93315
3015,15.51141
3016,51.674503
3017,33.416885
3018,32.344193
3019,29.49546
3020,19.08348
3021,31.20526
3022,46.76651
3023,12.0888195
3024,49.55954
3025,15.776691
3026,24.544306
3027,19.581654
3028,14.5554
3029,46.344864
3030,19.326206
3031,15.073636
3032,27.301996
3033,43.491753
3034,27.679434
3035,29.15907
3036,18.302132
3037,42.5286
3038,46.93866
3039,40.35453
3040,24.47718
3041,43.387928
3042,30.0181
3043,25.514326
3044,42.426395
3045,13.757631
3046,29.892302
3047,39.677696
3048,35.95972
3049,21.141176
3050,31.639147
3051,30.681467
3052,44.52084
3053,40.699226
3054,12.0842705
3055,30.307095
3056,20.159924
3057,19.045559
3058,24.592009
3059,50.689407
3060,24.655396
3061,43.7654
3062,19.29947
3063,40.596992
3064,33.30964
3065,12.0108
3066,24.321192
3067,43.163235
3068,14.024509
3069,44.506947
3070,57.849403
3071,44.62267
3072,38.68811
3073,44.696728
3074,43.095505
3075,21.33708
3076,28.892365
3077,29.665127
3078,42.39115
3079,54.9339
3080,22.420807
3081,29.497551
3082,27.558075
3083,32.356808
3084,40.858047
3085,17.375307
3086,49.211205
3087,25.817255
3088,45.78555
3089,39.792187
3090,15.412896
3091,34.496887
3092,35.727306
3093,52.03396
3094,30.644154
3095,39.570457
3096,28.020933
3097,40.564903
3098,44.814644
3099,28.410906
3100,32.091434
3101,35.49554
3102,38.130413
3103,43.10663
3104,36.272964
3105,22.595087
3106,37.28755
3107,13.033245
3108,53.728436
3109,40.884705
3110,24.96231
3111,47.841843
3112,29.35253
3113,25.45465
3114,29.174467
3115,49.689972
3116,26.832783
3117,24.843946
3118,31.354382
3119,32.98354
3120,32.764965
3121,41.632626
3122,43.09339
3123,27.563726
3124,36.778645
3125,39.09265
3126,20.040373
3127,38.401672
3128,11.949987
3129,43.676304
3130,50.95856
3131,24.187126
3132,32.90937
3133,9.638839
3134,49.869736
3135,34.259777
3136,26.129107
3137,34.879993
3138,30.971226
3139,31.753286
3140,28.429594
3141,50.992695
3142,39.890293
3143,32.67986
3144,22.899364
3145,33.262352
3146,37.95673
3147,27.390177
3148,9.320266
3149,22.8481
3150,40.437393
3151,37.090794
3152,22.195917
3153,43.065205
3154,33.901516
3155,36.393753
3156,42.953648
3157,29.698359
3158,10.386588
3159,50.12275
3160,24.776045
3161,52.744015
3162,16.841373
3163,28.858103
3164,31.459114
3165,37.004448
3166,31.371498
3167,57.90125
3168,59.986546
3169,20.787643
3170,28.576288
3171,21.83696
3172,45.921986
3173,44.52368
3174,42.1096
3175,33.544735
3176,45.646587
3177,13.620032
3178,39.379013
3179,15.487616
3180,32.732098
3181,27.43971
3182,24.301134
3183,56.112045
3184,30.141392
3185,18.380995
3186,49.89519
3187,48.308716
3188,31.235497
3189,36.599174
3190,32.911865
3191,54.095608
3192,15.848657
3193,24.281956
3194,31.303026
3195,17.84873
3196,30.36072
3197,44.652325
3198,46.499805
3199,40.38139
3200,15.064765
3201,22.037008
3202,14.044432
3203,8.777511
3204,21.787418
3205,37.362225
3206,44.323864
3207,50.534935
3208,14.037001
3209,13.560498
3210,21.594181
3211,33.624344
3212,45.49705
3213,36.765095
3214,42.51485
3215,45.187687
3216,58.176277
3217,6.659523
3218,12.321317
3219,40.31812
3220,40.43099
3221,46.055977
3222,16.39793
3223,45.035923
3224,50.332985
3225,54.676727
3226,33.310555
3227,53.62107
3228,49.109463
3229,44.02588
3230,22.869307
3231,8.360772
3232,21.827147
3233,26.123762
3234,35.99516
3235,41.49193
3236,18.81802
3237,30.73929
3238,12.544879
3239,44.9606
3240,15.919956
3241,29.075651
3242,31.01838
3243,25.715937
3244,31.494709
3245,29.390612
3246,42.732864
3247,13.440027
3248,19.059689
3249,40.288563
3250,58.694695
3251,31.610437
3252,43.40826
3253,52.14
3254,49.33198
3255,52.254227
3256,15.109389
3257,40.912884
3258,34.3418
3259,22.258091
3260,11.370852
3261,17.267363
3262,23.954576
3263,24.48643
3264,26.035852
3265,46.4993
3266,50.290386
3267,21.93198
3268,32.440857
3269,46.93746
3270,35.915558
3271,49.821014
3272,33.084656
3273,10.846632
3274,25.676392
3275,39.65879
3276,33.082485
3277,38.512005
3278,16.927977
3279,33.253304
3280,40.40258
3281,22.23772
3282,24.405794
3283,25.498196
3284,26.09342
3285,54.76398
3286,47.961784
3287,49.11583
3288,23.935268
3289,34.348198
3290,12.352949
3291,12.987647
3292,34.305305
3293,20.762308
3294,32.42116
3295,49.055885
3296,35.126595
3297,19.751986
3298,19.907131
3299,30.3284
3300,42.793137
3301,25.84512
3302,27.887505
3303,49.192314
3304,23.935478
3305,42.52404
3306,23.21189
3307,52.5994
3308,33.584206
3309,56.943855
3310,18.59344
3311,25.58809
3312,36.620697
3313,41.36959
3314,48.605774
3315,32.824326
3316,30.988665
3317,46.84133
3318,31.905182
3319,50.242466
3320,26.8212
3321,11.365612
3322,43.316257
3323,19.34707
3324,23.303082
3325,47.3261
3326,18.620625
3327,42.1155
3328,17.654894
3329,54.415123
3330,37.911324
3331,38.02865
3332,35.47166
3333,14.5810795
3334,21.635548
3335,23.117527
3336,24.961197
3337,30.275257
3338,30.698055
3339,41.300083
3340,39.59863
3341,28.79006
3342,13.797973
3343,44.662556
3344,17.723293
3345,36.477203
3346,27.709223
3347,21.35409
3348,35.892296
3349,12.415794
3350,44.41843
3351,31.165316
3352,24.959597
3353,42.8729
3354,43.63323
3355,41.66346
3356,38.348537
3357,25.348202
3358,19.333809
3359,49.614853
3360,36.921864
3361,25.079546
3362,26.613932
3363,45.552315
3364,32.944595
3365,38.367035
3366,49.576492
3367,56.544804
3368,22.456127
3369,18.108896
3370,10.815284
3371,35.167973
3372,19.746517
3373,39.702076
3374,18.261608
3375,30.652124
3376,14.030055
3377,45.383385
3378,16.0909
3379,39.18064
3380,35.847645
3381,24.64083
3382,43.35371
3383,35.520184
3384,21.360292
3385,24.04639
3386,26.781973
3387,20.884727
3388,36.29511
3389,28.024155
3390,14.067219
3391,49.547546
3392,12.272448
3393,49.018192
3394,33.85908
3395,55.153824
3396,43.899475
3397,53.2853
3398,54.747646
3399,11.452539
3400,41.382866
3401,34.774784
3402,9.751214
3403,27.743855
3404,31.351826
3405,25.249819
3406,40.757057
3407,53.766663
3408,25.961113
3409,32.75347
3410,14.540141
3411,29.518541
3412,37.812088
3413,56.189514
3414,39.718887
3415,28.018526
3416,24.931778
3417,37.134636
3418,14.150365
3419,31.881569
3420,11.153138
3421,25.555975
3422,31.606575
3423,24.181246
3424,10.192283
3425,28.858202
3426,45.35298
3427,14.80482
3428,29.298744
3429,31.375744
3430,36.45144
3431,14.744372
3432,36.643417
3433,29.52972
3434,27.198132
3435,7.1468716
3436,16.32815
3437,22.874424
3438,49.902996
3439,30.500473
3440,31.052183
3441,26.969862
3442,25.801107
3443,18.872005
3444,16.47429
3445,39.42385
3446,34.86604
3447,46.063496
3448,30.200718
3449,33.57876
3450,45.40456
3451,21.155645
3452,29.744413
3453,36.638756
3454,20.252214
3455,38.781796
3456,22.612803
3457,19.22792
3458,18.841976
3459,31.445343
3460,28.847725
3461,51.379032
3462,48.933372
3463,41.935955
3464,32.436077
3465,36.274364
3466,40.770634
3467,21.808855
3468,13.532349
3469,27.267231
3470,19.455666
3471,11.81639
3472,38.020626
3473,28.652077
3474,15.663433
3475,43.902897
3476,15.43118
3477,19.018847
3478,47.870556
3479,47.623062
3480,34.50403
3481,27.147972
3482,12.517911
3483,31.298313
3484,30.041037
3485,35.419495
3486,56.429756
3487,14.65349
3488,22.110052
3489,43.2135
3490,29.509926
3491,21.236675
3492,45.308292
3493,32.81562
3494,51.200935
3495,32.310738
3496,13.491512
3497,27.646849
3498,39.15375
3499,44.167103
3500,51.659214
3501,14.052538
3502,21.094976
3503,32.747513
3504,12.946396
3505,51.78902
3506,26.427826
3507,38.877785
3508,40.14177
3509,24.9834
3510,34.524494
3511,38.589497
3512,22.110832
3513,32.52963
3514,51.10598
3515,44.85195
3516,44.73906
3517,46.10367
3518,24.61975
3519,41.89803
3520,47.517124
3521,13.055813
3522,52.456177
3523,21.085531
3524,35.577026
3525,19.463114
3526,45.84578
3527,16.188658
3528,30.344849
3529,47.581207
3530,27.805204
3531,12.608615
3532,24.557549
3533,46.68802
3534,31.775568
3535,23.43467
3536,52.346764
3537,27.5915
3538,34.20765
3539,16.056032
3540,9.99858
3541,38.96092
3542,44.879326
3543,44.231148
3544,34.96696
3545,29.431849
3546,32.1134
3547,15.053289
3548,25.773296
3549,41.039253
3550,20.894663
3551,48.684364
3552,42.246143
3553,36.19239
3554,16.548765
3555,12.861717
3556,18.6897
3557,32.064228
3558,41.273502
3559,33.710876
3560,15.325546
3561,44.51209
3562,31.717648
3563,43.05771
3564,17.978504
3565,9.803576
3566,29.787107
3567,8.435911
3568,57.82885
3569,43.25046
3570,22.828947
3571,38.79184
3572,40.332443
3573,35.104725
3574,23.78149
3575,28.683739
3576,43.173172
3577,40.806282
3578,53.213135
3579,29.641224
3580,36.473766
3581,43.97026
3582,35.316883
3583,23.506487
3584,27.204403
3585,31.070984
3586,9.523853
3587,24.563967
3588,38.23969
3589,52.296864
3590,38.412014
3591,31.913101
3592,48.514904
3593,14.911173
3594,19.369492
3595,32.462032
3596,13.286361
3597,9.187244
3598,35.15022
3599,22.66944
3600,27.065187
3601,26.919075
3602,48.26261
3603,12.293082
3604,53.39636
3605,15.268972
3606,43.27008
3607,41.40342
3608,52.738
3609,44.52927
3610,42.93745
3611,18.176434
3612,46.13191
3613,47.89903
3614,33.0829
3615,27.268433
3616,26.664713
3617,17.71494
